Longitude,Latitude,Elev_m
-112.832892580000006,33.293536000000003,244.4270020
-112.878958190000006,33.294311059999998,262.0892639
-112.469920230000000,33.818404070000000,567.0353394
-112.472650849999994,33.740418390000002,462.7200317
-112.330422780000006,33.701523360000003,392.3966370
-112.315750739999999,33.661909760000000,360.6711121
-112.826892939999993,33.716724659999997,493.9464417
-113.065345730000004,33.771510900000003,679.7766113
-112.690173939999994,33.768353089999998,493.6040649
-112.678730250000001,33.761306449999999,484.2432251
-112.687749580000002,33.740772090000000,471.2910767
-112.722680650000001,33.645692940000004,409.5987244
-112.830097480000006,33.622659030000001,445.1654053
-112.738631420000004,33.586121310000003,377.2922058
-112.766545890000003,33.550318730000001,375.4297485
-112.643597790000001,33.477631539999997,379.9697571
-112.799786350000005,33.388763070000003,285.7590027
-112.720488380000006,33.323060640000001,245.1347198
-112.200305000000000,33.779206760000001,462.1717224
-112.280482770000006,33.806638220000004,415.5723267
-112.109781209999994,33.741264680000000,462.0415344
-112.273943200000005,33.712967530000000,401.2723694
-112.045915359999995,33.706870539999997,471.1862793
-112.110804669999993,33.602110160000002,390.1894836
-111.540729029999994,33.362887489999999,481.8965454
-111.877297760000005,33.646475180000003,490.9855957
-111.916589990000006,33.562022499999998,401.9071655
-111.784073860000007,33.562756059999998,460.8223877
-111.527266269999998,33.555503309999999,467.8813782
-111.714443500000002,33.542176939999997,459.6692810
-111.831102150000007,33.509667250000000,391.5234680
-111.620550170000001,33.513956640000004,585.1593018
-111.518798120000000,33.509533730000001,657.7188110
-111.723499849999996,33.502251540000003,395.6654663
-111.503021439999998,33.794680569999997,740.1023560
-111.669807399999996,33.791755250000001,499.7091370
-111.607079999999996,33.717714729999997,607.5970459
-111.715808080000002,33.724077090000002,582.2716064
-111.674449490000001,33.699728690000001,465.0092468
-111.658118770000002,33.581870430000002,427.2781677
-110.635041430000001,33.394677489999999,996.6432495
-110.643972840000004,33.311450340000000,1079.3853760
-110.682370849999998,33.293708049999999,1039.1099854
-110.962414710000004,33.676039350000003,742.8526611
-110.787976400000005,33.632970229999998,788.6931763
-110.766023219999994,33.632763789999998,915.3988647
-110.776187510000000,33.620838640000002,907.4877930
-111.088496199999994,33.566065299999998,947.2830200
-111.083936589999993,33.527932579999998,999.9858398
-110.779064030000001,33.504998430000001,1254.8049316
-111.040450860000007,33.447214099999997,963.4582520
-110.905521719999996,33.435908810000001,1194.5885010
-110.947571499999995,33.348453110000001,1340.2945557
-110.947665630000003,33.355135429999997,1285.4261475
-111.286254560000003,33.813651110000002,685.6115723
-111.333448070000003,33.752809829999997,1362.4821777
-111.203805040000006,33.763994330000003,655.8276978
-111.145315220000001,33.759772179999999,871.7262573
-111.268292709999997,33.720566040000001,873.0870972
-111.359012989999997,33.340845500000000,614.9470215
-111.235506220000005,33.309315280000000,669.6429443
-111.204737910000006,33.303192590000002,695.2140503
-111.344784610000005,33.277069079999997,573.5881348
-111.324184650000007,33.255596199999999,585.5012207
-111.363570330000002,33.238070810000004,549.1580811
-111.263803760000002,33.231327420000000,652.4447021
-111.373261600000006,33.707839010000001,1243.8253174
-111.396317699999997,33.648823690000000,858.1378784
-111.319113299999998,33.621078740000002,781.5696411
-111.416386700000004,33.642200610000003,747.0415649
-111.209066730000004,33.631026980000001,583.7053833
-111.197985619999997,33.595053479999997,628.5668335
-111.353591820000005,33.568268889999999,525.6348267
-111.307426730000003,33.525639320000003,669.9998169
-111.372668030000000,33.523371769999997,590.1432495
-111.404681449999998,33.496724589999999,589.8563843
-111.262238800000006,33.499055190000000,873.5059814
-110.163298710000007,33.566428199999997,1581.9630127
-110.210232849999997,33.553591160000003,1434.2998047
-110.210211139999998,33.530475199999998,1425.5999756
-110.415011550000003,33.409682490000002,851.9022217
-110.471302269999995,33.508773939999998,1036.0780029
-110.345898270000006,33.476469860000002,1155.1163330
-110.096123849999998,33.482630190000002,1586.6577148
-110.169062870000005,33.456723040000000,1316.1900635
-110.525877820000005,33.470245089999999,965.7235107
-110.502542399999996,33.447886290000000,912.7752686
-110.268331660000001,33.474340699999999,1277.8031006
-110.188168660000002,33.450869279999999,1277.1779785
-110.044187820000005,33.416685000000001,1411.6000977
-110.339965550000002,33.368168609999998,1115.4138184
-110.628531870000003,33.382096920000002,972.3860474
-110.046933069999994,33.350954129999998,1493.3099365
-110.500096330000005,33.346717630000001,854.0678711
-109.875798779999997,33.717997820000001,1903.9683838
-110.040696729999993,33.656364410000002,1682.2790527
-110.140757309999998,33.665518720000001,1365.7757568
-110.061581239999995,33.567734569999999,1574.0668945
-109.893062040000004,33.435697849999997,1853.8105469
-110.016544199999998,33.800664040000001,1548.4566650
-110.125497679999995,33.817954340000000,1560.5749512
-110.149283190000006,33.765609859999998,1445.9107666
-110.152224129999993,33.763350559999999,1439.2985840
-110.066640559999996,33.756305730000001,1450.9301758
-110.084929520000003,33.753890130000002,1426.6370850
-110.606880610000005,33.754119690000003,1293.5810547
-110.331754619999998,33.653083350000003,1685.3623047
-110.180141039999995,33.245786209999999,935.6225586
-109.241064219999998,33.832087170000001,2593.3769531
-109.242905280000002,33.831344440000002,2590.0749512
-109.517187539999995,33.800469880000001,2580.9250488
-109.674888240000001,33.823928230000000,2435.4455566
-109.785054479999999,33.698558689999999,1910.5432129
-109.482615019999997,33.710487829999998,2163.4833984
-109.468184949999994,33.737876210000003,2345.3620605
-109.516843089999995,33.652981529999998,2002.8029785
-109.386335829999993,33.720194149999998,2173.0141602
-109.669562889999995,33.680093079999999,2162.5102539
-109.482632210000006,33.679876080000000,2039.3572998
-109.570874270000004,33.621840429999999,1912.6658936
-109.575152290000005,33.619327830000003,1911.0482178
-109.685500529999999,33.543101810000003,1809.3641357
-109.780776540000005,33.799176600000003,2094.5178223
-109.499768200000005,33.524317869999997,1808.6645508
-109.681376139999998,33.434628979999999,1878.3376465
-109.608785420000004,33.356838570000001,1640.7388916
-109.683242289999995,33.257632039999997,1805.1799316
-109.507941520000003,33.260922839999999,1358.7244873
-109.140092319999994,33.734496460000003,2108.4201660
-109.074482320000001,33.691921440000002,1881.9938965
-109.101119949999998,33.654721989999999,1820.8104248
-109.293827449999995,33.587856559999999,2121.0664062
-109.282210419999998,33.584525870000000,2047.7857666
-109.294997060000000,33.585157129999999,2140.9494629
-109.097987979999999,33.436234880000001,1672.5659180
-109.130028050000007,33.414939980000000,1558.7191162
-109.158554179999996,33.404077239999999,1463.1235352
-109.301364399999997,33.319828090000001,1607.6619873
-109.352881130000000,33.242778250000001,1915.6447754
-109.288269549999995,33.261192330000000,1524.8151855
-109.091658300000006,33.238219919999999,1252.9721680
-114.074443459999998,34.435613070000002,522.7166748
-114.024424920000001,34.411842810000003,439.5928040
-114.121081939999996,34.303937830000002,137.0700073
-114.316750870000007,34.046757589999999,114.7673416
-114.272855809999996,34.024410459999999,150.9562683
-114.167029180000000,33.993176859999998,211.1639862
-113.987882389999996,33.961624929999999,306.4470215
-113.993037509999994,33.904700079999998,300.1270142
-114.309050589999998,34.431348110000002,137.0700073
-114.060242009999996,34.105109740000003,315.9688416
-114.355875569999995,34.059310250000003,104.7014465
-114.434775119999998,34.037385550000003,96.6800003
-113.206587060000004,34.390591530000002,570.3334961
-113.418279639999994,34.221863489999997,456.6549683
-113.179557650000007,34.192329139999998,695.9256592
-113.318606549999998,34.190396960000001,559.4110718
-113.262408539999996,34.164749720000003,613.7975464
-113.920912779999995,34.363105509999997,416.1242065
-113.917251289999996,34.316536339999999,332.0147705
-113.826982540000003,34.290551559999997,351.7200623
-113.561606299999994,34.276468289999997,334.4599915
-113.669076380000007,34.213341010000001,270.3192444
-113.847105490000004,34.249897380000000,217.2553406
-113.471004530000002,34.212971109999998,460.9967041
-113.444008479999994,34.206330989999998,494.8394775
-113.692282149999997,34.173990959999998,351.5637817
-113.447848789999995,34.117799429999998,661.0727539
-113.415194439999993,34.069218360000001,880.6159058
-113.219914259999996,33.986127949999997,652.0784912
-113.269454449999998,33.952920360000000,637.4896240
-113.260525860000001,33.944674610000000,641.9930420
-113.495885290000004,33.857961860000003,585.3815918
-113.593078790000007,34.092282300000001,561.0401001
-113.585990850000002,34.074659099999998,568.6175537
-113.625520850000001,34.066717089999997,533.3300171
-113.636328370000001,33.992949570000000,553.9858398
-113.920355160000000,33.994388520000001,377.6822510
-113.788557040000001,33.982223500000003,432.2701416
-113.767686979999993,33.862645389999997,533.9998779
-113.524128649999994,34.340931859999998,360.6247864
-112.669370380000004,34.427228280000001,1262.8894043
-113.090105840000007,34.459065279999997,671.4409180
-113.046624899999998,34.470816370000001,715.8820190
-113.124565279999999,34.367255190000002,608.6336060
-112.876209149999994,34.308083609999997,1050.0430908
-113.065171870000000,34.305483729999999,859.0900269
-112.901443159999999,34.278611580000003,995.7803345
-113.038016229999997,34.219893669999998,854.7876587
-113.058366840000005,34.208751730000003,833.2829590
-112.944289049999995,33.981392079999999,750.7119751
-112.443078240000006,34.050841130000002,811.5923462
-112.422954200000007,34.040022890000003,789.6137695
-112.368697789999999,34.045010519999998,816.4676514
-112.397386170000004,33.979218260000003,721.2481689
-112.490231320000007,34.333088560000000,1262.6917725
-112.579965869999995,34.230914349999999,1091.6041260
-112.832470509999993,34.171320190000003,908.5067749
-112.832266219999994,34.154710110000003,887.7666016
-112.802750489999994,34.090551320000003,793.8389893
-112.595463449999997,34.113574509999999,813.5689087
-112.762779870000003,34.094055230000002,832.1506958
-112.722506820000007,33.940862350000003,639.5428467
-112.623740119999994,33.931002610000000,682.1845703
-112.624987099999998,33.930102740000002,680.0772705
-111.898415470000003,34.398826489999998,1463.0240479
-112.200484540000005,34.367527180000003,1296.2540283
-112.198839210000003,34.365712600000002,1287.0887451
-112.301515199999997,34.211636120000001,1347.8243408
-111.803807860000006,34.418939049999999,1002.2959595
-111.577733989999999,34.376896879999997,1428.5029297
-111.711988509999998,34.359083859999998,800.0563354
-111.738711420000001,34.310891349999999,1034.2766113
-111.796831240000003,34.146447799999997,854.5234985
-111.787522699999997,34.136804570000002,836.1641235
-111.710998959999998,34.084567800000002,631.9600830
-111.564295819999998,34.074359510000001,992.3538208
-110.657032580000006,34.457002729999999,2030.6468506
-110.752030890000000,34.416139209999997,2116.1237793
-110.887983109999993,34.370981250000000,2108.9501953
-110.954766669999998,34.339376330000000,2291.1030273
-110.800598129999997,34.248450880000000,1928.9727783
-110.691474130000003,34.141770309999998,1696.4831543
-110.692802639999996,34.006859769999998,1375.7166748
-110.795615280000007,33.938287459999998,1582.8477783
-110.708853309999995,33.907373030000002,1414.4755859
-110.989153590000001,33.875589560000002,1554.2595215
-111.020924769999993,34.313533219999997,1754.7135010
-111.093725300000003,34.321524799999999,1623.0468750
-111.118024969999993,34.258155719999998,1599.8023682
-111.095138129999995,34.218319020000003,1272.1036377
-111.337317850000005,34.074995620000003,894.9881592
-111.104403410000003,33.993681770000002,1538.5203857
-111.292686669999995,33.994514189999997,794.2658691
-111.347516650000003,33.978892180000003,884.9709473
-111.057529660000000,33.968227730000002,1566.4669189
-111.390152279999995,33.959491960000001,957.6178589
-111.305591320000005,33.903196000000001,720.3335571
-111.260138560000001,33.870645019999998,775.7132568
-111.394360440000000,33.881988669999998,1241.2683105
-111.223220240000003,33.856842980000003,898.3968506
-111.358039340000005,33.862238750000003,952.9851074
-111.033143740000000,34.457072289999999,2192.3522949
-111.452356660000007,34.344929520000001,1431.2122803
-111.367985390000001,34.286121199999997,1371.3262939
-111.455186819999994,34.237142640000002,1073.7116699
-110.087112140000002,34.465439830000001,1710.7160645
-110.381475800000004,34.436736449999998,1905.5197754
-110.365304219999999,34.456979310000001,1883.0402832
-110.164512599999995,34.465200160000002,1746.6470947
-110.244785539999995,34.450978239999998,1792.3905029
-110.008924280000002,34.417217559999997,1756.4097900
-110.046661839999999,34.433013480000000,1732.0065918
-110.233521069999995,34.425597770000003,1817.8726807
-110.046574300000003,34.392564640000003,1756.8961182
-110.125083709999998,34.384813719999997,1766.0272217
-110.339274829999994,34.291739520000000,1995.2645264
-110.370928329999998,34.341133710000001,1983.2435303
-109.909340520000001,34.320892600000001,1890.2641602
-109.911080679999998,34.321895150000003,1886.1820068
-110.031482920000002,34.264558909999998,1921.4727783
-109.810939200000007,34.236631760000002,2143.4301758
-109.811821179999995,34.256231829999997,2075.4965820
-109.841132130000005,34.156054070000003,2239.1086426
-109.849699970000003,34.157017680000003,2222.5822754
-109.838660849999997,34.038712009999998,1950.4492188
-109.890022479999999,33.992880280000001,1840.4494629
-109.848870280000000,33.957273450000002,2234.9904785
-109.913658499999997,33.976563730000002,1785.7808838
-109.929804590000003,33.874766080000001,1647.3702393
-110.508640569999997,34.132673850000003,1632.0109863
-110.514476270000003,34.214302930000002,1801.9326172
-110.441828720000004,34.207773830000001,1775.1232910
-110.486907520000003,34.192473069999998,1744.3464355
-110.278666099999995,34.072872400000001,1602.4515381
-110.457021319999996,34.172630419999997,1706.5236816
-110.208220089999998,34.154048840000002,1804.0050049
-110.127094970000002,34.124205889999999,1817.0690918
-110.186845730000002,34.088934010000003,1730.0377197
-110.309225830000003,34.045659329999999,1504.7312012
-110.229906119999995,34.026150889999997,1554.0446777
-110.290456660000004,33.996030419999997,1466.4799805
-110.178012659999993,33.969150399999997,1692.6467285
-110.139841989999994,33.966846390000001,1682.8735352
-110.249588299999999,33.943490500000003,1487.3007812
-110.151919680000006,33.949117289999997,1616.9830322
-110.266487760000004,33.944651380000003,1412.4581299
-110.177314370000005,33.898182530000000,1504.0228271
-110.319416029999999,33.882950260000001,1511.6188965
-110.285580940000003,33.866898669999998,1325.4110107
-110.216957940000000,33.865543240000001,1462.9110107
-109.188052560000003,34.416272390000003,2018.1936035
-109.048929709999996,34.297145890000003,2103.6098633
-109.361275960000000,34.308537800000003,1835.6467285
-109.313563259999995,34.291090279999999,1907.7249756
-109.392578360000002,34.275141150000003,1902.2897949
-109.421631360000006,34.240197070000001,1996.3452148
-109.166531960000000,34.234722079999997,2107.3156738
-109.222522400000003,34.245925450000001,2018.6412354
-109.414699389999996,34.194835879999999,2091.9641113
-109.407203359999997,34.180900940000001,2128.2709961
-109.309376420000007,34.115904250000000,2134.3259277
-109.297280770000000,34.129684400000002,2122.2985840
-109.241895670000005,34.104038760000002,2189.5710449
-109.356774279999996,34.100966990000003,2179.2927246
-109.065955680000002,34.013275909999997,2426.4841309
-109.454633509999994,34.010048970000000,2538.4921875
-109.199410610000001,33.985495409999999,2296.0488281
-109.452695829999996,33.986314399999998,2597.2707520
-109.210424849999995,33.944556439999999,2341.7370605
-109.160307470000006,33.949230460000003,2581.2382812
-109.214115340000006,33.910736270000001,2434.6081543
-109.147389939999996,33.919762409999997,2607.6677246
-109.475429969999993,33.888361709999998,2694.6716309
-109.709143830000002,34.105494409999999,2508.1130371
-109.774932350000000,34.081375319999999,2328.5747070
-109.718103279999994,34.052994599999998,2408.9260254
-109.790372989999995,34.046200740000003,2093.9824219
-109.692554580000007,34.037903999999997,2476.5019531
-109.770724549999997,33.994534289999997,2431.9628906
-109.705774680000005,34.023501950000004,2419.0810547
-109.706383840000001,33.919819560000001,2655.6931152
-109.472037659999998,34.471208470000001,1778.7501221
-109.127180769999995,34.302418670000002,2142.8483887
-109.398730680000000,34.382602239999997,1802.4305420
-109.653634240000002,34.305914319999999,2015.5955811
-109.648988720000006,34.243774799999997,2144.3408203
-113.969750770000005,34.576073739999998,662.8549805
-114.140608889999996,35.087168130000002,774.3771973
-114.241991060000004,35.076803890000001,707.9506836
-114.087736039999996,34.976598340000002,744.2144165
-114.190496710000005,34.971818939999999,619.9148560
-114.176285660000005,34.883856590000001,535.1240234
-114.165211360000001,34.837870500000001,497.0144348
-114.103615800000000,34.797726279999999,591.8951416
-114.446632159999993,34.746214150000000,166.3895874
-114.186979420000000,34.737278600000003,423.2669067
-114.245307510000004,34.743786200000002,359.2243042
-114.266565240000006,34.738199170000001,336.6405640
-114.177877219999999,34.731748039999999,435.0250854
-114.373817709999997,34.733474119999997,232.4361420
-114.027012979999995,34.727555420000002,706.4247437
-114.086130150000002,34.714175660000002,565.8346558
-114.204686260000003,34.694064550000000,461.1524353
-114.519594290000001,35.032568699999999,345.7635498
-114.633111900000003,34.923570980000001,
-114.511855199999999,34.857111330000002,170.1845703
-114.491323820000005,34.747726940000000,141.8271637
-114.488135439999994,34.727730000000001,139.0426331
-113.372401069999995,34.870378250000002,1364.8886719
-113.375753939999996,34.803505289999997,1296.7375488
-113.208054509999997,34.783450279999997,1067.6546631
-113.300245340000004,34.707831939999998,1312.2669678
-113.296882220000001,34.716749870000001,1303.7778320
-113.242589109999997,34.728499489999997,924.8975220
-113.342294600000002,34.624767700000000,942.8430786
-113.352009240000001,34.611216419999998,812.5792236
-113.232262960000000,34.607488609999997,841.7924194
-113.519837640000006,34.574658849999999,600.0734253
-113.333499639999999,34.517198550000003,901.0770264
-113.466054589999999,34.504697159999999,754.9169922
-113.460816100000002,34.522618700000002,609.0451050
-113.286316900000003,34.521822770000000,1073.6855469
-113.225198879999994,34.542270219999999,1115.8415527
-113.248418540000003,34.495177220000002,938.5229492
-113.194444160000003,34.474036269999999,839.7984619
-113.782066580000006,34.654971000000003,1086.5017090
-113.887712579999999,34.611743199999999,826.4619751
-113.851762530000002,34.609901960000002,872.9561157
-113.824777949999998,34.583727439999997,892.8300171
-113.916774009999997,34.574657150000000,741.4102783
-113.156403760000003,35.068069829999999,1582.5264893
-113.370066739999999,35.013773700000002,1240.0393066
-113.264343909999994,35.015093700000001,1534.1446533
-113.226921989999994,35.000734039999998,1586.7829590
-113.407858890000000,34.979197700000000,1220.9600830
-113.877594360000003,34.947373939999999,1460.3489990
-113.800440969999997,34.856809859999998,1325.2004395
-113.620824099999993,34.829228340000000,669.7631836
-113.661350749999997,34.754094580000000,747.0439453
-113.559506619999993,34.614683870000000,553.2867432
-113.507842659999994,34.610810819999998,685.9514160
-113.586263020000004,34.602480129999996,508.2864685
-113.538428999999994,34.600714640000000,616.1892700
-113.029517249999998,34.813683619999999,1721.4965820
-112.954995440000005,34.811586320000004,1822.9614258
-112.975994069999999,34.762853710000002,1752.4888916
-113.034141280000000,34.710427840000001,1582.4119873
-113.077778499999994,34.678530700000003,1460.1948242
-113.132852069999998,34.706014070000002,1347.8892822
-112.719901620000002,34.538409930000000,1381.9788818
-113.050061150000005,34.484288769999999,695.3857422
-113.071240959999997,34.474481939999997,683.3819580
-112.605853269999997,35.074602280000001,1563.0742188
-112.696972009999996,34.963146739999999,1419.8970947
-112.580671429999995,34.957870509999999,1356.9344482
-112.904274389999998,34.878451890000001,1672.1485596
-112.710361649999996,34.882321670000003,1448.4366455
-112.816980470000004,34.805338769999999,1565.9511719
-112.435207879999993,34.787855659999998,1382.8543701
-112.387441310000000,34.799415000000003,1432.6644287
-112.334055989999996,34.688547839999998,1477.8233643
-112.507392539999998,34.535714400000003,1713.8837891
-111.496484850000002,35.063683220000001,2080.6420898
-111.521477770000004,35.040124980000002,2112.1159668
-112.236992250000000,34.679083669999997,1623.9095459
-112.269519590000002,34.567512899999997,1439.3393555
-111.950492620000006,35.071232780000003,1555.7224121
-111.661868479999995,34.944272069999997,1971.3769531
-112.278140570000005,34.918166849999999,1203.1921387
-112.293882199999999,34.903482480000001,1213.0683594
-111.494869940000001,34.874449050000003,2221.7048340
-111.599257730000005,34.866555450000000,1956.9180908
-111.882350970000005,34.854294729999999,1250.1260986
-111.878344929999997,34.822919499999998,1170.3289795
-111.875140509999994,34.821236360000000,1154.0290527
-111.845550639999999,34.813286720000001,1159.7906494
-112.209888820000003,34.804874640000001,1458.2329102
-112.105995399999998,34.790831630000000,1276.2053223
-111.738729989999996,34.662970139999999,1110.8448486
-111.914993609999996,34.706834659999998,1000.3980713
-111.688497380000001,34.646005180000003,1255.1431885
-111.952092149999999,34.596523429999998,1077.5410156
-111.679419760000002,34.535921139999999,1121.7216797
-111.745841170000006,34.515922430000003,1009.0233154
-110.639745529999999,34.706417369999997,1775.5754395
-110.694017729999999,34.703705560000003,1726.0849609
-110.678262880000005,34.719640300000002,1731.4768066
-110.765052429999997,34.620445629999999,1849.3056641
-110.749768529999997,34.497549280000001,2011.7991943
-110.733271259999995,34.542478639999999,1965.5422363
-110.821233770000006,34.612489519999997,1956.6069336
-110.779119120000004,34.607064630000004,1856.7384033
-110.876133030000005,34.555911799999997,1997.3347168
-111.237615890000001,35.008292959999999,1865.4836426
-111.069861970000005,35.045759840000002,1657.9140625
-111.138635989999997,34.937858849999998,1803.8294678
-111.298971440000003,34.919552500000002,2127.8164062
-111.102366390000000,34.901564630000003,1758.5623779
-110.667917299999999,35.075658779999998,1472.9255371
-110.926568050000000,34.761071889999997,1732.7839355
-110.956027460000001,34.544474139999998,2097.1027832
-111.303613369999994,34.493783469999997,2126.3105469
-111.160854760000007,34.525380079999998,2050.4211426
-111.147310869999998,34.503797429999999,2122.2917480
-111.358672609999999,34.651456359999997,2060.3283691
-110.070516960000006,34.639869410000003,1629.4489746
-110.099590669999998,35.082225399999999,1595.7211914
-110.162478770000007,35.018692219999998,1573.5963135
-110.172358020000004,34.960657310000002,1558.3238525
-110.531961740000000,34.906232260000003,1498.5527344
-110.576589819999995,34.745734880000001,1713.1160889
-110.557327060000006,34.740343940000002,1727.4538574
-110.535082860000003,34.569752270000002,1833.0689697
-110.525204650000006,34.587065170000002,1817.5142822
-110.598630270000001,34.525808490000003,1938.5639648
-110.598497060000000,34.526337290000001,1938.0063477
-110.076943290000003,34.803996859999998,1588.7838135
-109.881235630000006,34.755444369999999,1619.4555664
-109.875827979999997,34.623783439999997,1653.6085205
-109.874670769999994,34.684198590000001,1616.0097656
-109.815788690000005,35.083225290000001,1651.9945068
-109.869051459999994,35.056571660000003,1633.7252197
-109.845930659999993,35.061198820000001,1637.6496582
-109.822021590000006,34.963359169999997,1614.8685303
-109.879485689999996,34.964635610000002,1603.8222656
-110.054290510000001,34.912174520000001,1564.9479980
-110.123010660000006,34.890374270000002,1555.0322266
-110.521078970000005,34.954030590000002,1495.8044434
-110.231599390000000,34.839909759999998,1589.7714844
-110.318256210000001,34.746257360000001,1721.1597900
-109.107746879999993,34.677206910000002,1939.1818848
-109.126460539999997,34.654499580000000,1898.5943604
-109.128146529999995,34.654564940000000,1893.4543457
-109.140503109999997,34.630607480000002,1846.8742676
-109.066976359999998,34.634447389999998,1929.9765625
-109.371092399999995,34.625386059999997,1703.6010742
-109.330151119999996,34.617701349999997,1710.9449463
-109.303107510000004,34.615183840000000,1716.8409424
-109.087282419999994,34.605091479999999,1858.0175781
-109.101724790000006,34.591096669999999,1829.8562012
-109.071814630000006,34.597677439999998,1847.9689941
-109.295480949999998,34.574647540000001,1748.0031738
-109.095075820000005,34.580420400000001,1845.6330566
-109.096064709999993,34.572066999999997,1859.0808105
-109.114818740000004,34.540467159999999,1791.8631592
-109.223394529999993,34.494178130000002,1871.2266846
-109.209140619999999,34.505754809999999,1843.1451416
-109.052032609999998,34.520946639999998,1822.3977051
-109.167622629999997,35.081176130000003,1970.2702637
-109.225825839999999,34.980021970000003,1919.5898438
-109.136559239999997,34.976226890000000,1966.4594727
-109.165099990000002,34.949734479999996,1966.6121826
-109.182888919999996,34.936926479999997,1944.9987793
-109.202216370000002,34.926185359999998,1928.2001953
-109.346200589999995,34.799749660000003,1764.8970947
-109.171200249999998,34.796682230000002,1780.9477539
-109.251662899999999,34.729973469999997,1747.9758301
-109.205207139999999,34.726913580000002,1775.2125244
-109.633495370000006,34.691743090000003,1667.6267090
-109.400139409999994,34.703704320000000,1720.2860107
-109.165420949999998,34.702588380000002,1811.5766602
-109.300478830000003,34.683995189999997,1721.7911377
-109.367904440000004,34.665942530000002,1705.1248779
-109.340626470000004,34.665868570000001,1711.3221436
-109.484179690000005,34.659573450000003,1683.3452148
-109.586999809999995,34.639749160000001,1658.9168701
-109.499879399999998,34.646477949999998,1679.5627441
-109.480111370000003,34.907335019999998,1873.0285645
-109.589578309999993,34.846960850000002,1744.4167480
-109.615552550000004,34.808263580000002,1707.7780762
-109.739851689999995,34.654353810000003,1637.6455078
-109.752199160000004,34.639715449999997,1636.8044434
-109.441125769999999,34.600516740000003,1692.1300049
-109.365558629999995,34.550714950000000,1717.0872803
-109.286864240000000,34.529615280000002,1804.3144531
-109.494770470000006,34.523769209999998,1777.2738037
-109.412858560000004,34.525890650000001,1775.4312744
-109.417169000000001,34.524540520000002,1777.4696045
-109.761857180000007,35.031428820000002,1646.3970947
-109.461399099999994,35.007666299999997,1896.6429443
-109.636348859999998,35.001150350000003,1677.9066162
-109.643755959999993,34.976315329999998,1682.2454834
-109.626608070000003,34.957630479999999,1699.6829834
-114.398033089999998,35.684550829999999,870.8633423
-114.412498580000005,35.628417059999997,806.2281494
-114.453200580000001,35.596445029999998,938.6869507
-114.378129599999994,35.570469989999999,858.9027100
-114.341085129999996,35.551595110000001,906.9400635
-114.355879610000002,35.529934460000000,902.9499512
-114.400613710000002,35.489662150000001,931.4769897
-114.372815959999997,35.445542379999999,943.2137451
-114.370806320000000,35.470390170000002,920.5239258
-114.397464119999995,35.460921769999999,933.4916382
-114.407171270000006,35.408994759999999,1006.5433960
-114.330497399999999,35.432484420000002,966.7280884
-114.329827940000001,35.403107579999997,1012.4182739
-114.346469819999996,35.398104570000001,1039.6169434
-114.428489619999993,35.413043819999999,1005.5306396
-114.397501840000004,35.379728970000002,1061.4071045
-114.184631929999995,35.307806270000000,1028.2728271
-114.197979470000007,35.155606120000002,768.8601685
-114.073305000000005,35.165277719999999,938.9391479
-114.296585239999999,35.158391289999997,836.8928833
-114.685812609999999,35.670450180000003,196.3500061
-114.497475120000004,35.392375020000003,653.9998169
